area-name,duoarea,period,process,process-name,product,product-name,series,series-description,units,value
NA,RTX06,2013,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX06_1,Texas - RRC District 6 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,8
USA-IL,SIL,2013,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SIL_1,Illinois Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,11
USA-OK,SOK,2013,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SOK_1,Oklahoma Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,109
USA-NM,SNM,2013,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SNM_1,New Mexico Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,183
USA-IN,SIN,2013,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SIN_1,Indiana Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,1
U.S.,NUS,2013,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02NUS_1,U.S. Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-620
NA,RNMEAST,2013,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RNMEAST_1,New Mexico - East Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-11
USA-NM,SNM,2013,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SNM_1,New Mexico Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-16
NA,RTXSF,2013,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTXSF_1,Texas State Offshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-1
NA,RTX08A,2013,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX08A_1,Texas - RRC District 8A Crude Oil Reserves Adjustments (Million Barrels),MMBBL,26
USA-PA,SPA,2013,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SPA_1,Pennsylvania Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-4
NA,RTX07C,2013,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-25
NA,R1901F,2013,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-264
USA-AL,SAL,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SAL_1,Alabama Crude Oil Proved Reserves (Million Barrels),MMBBL,44
USA-KS,SKS,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SKS_1,Kansas Crude Oil Proved Reserves (Million Barrels),MMBBL,372
NA,RCASF,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RCASF_1,California State Offshore Crude Oil Proved Reserves (Million Barrels),MMBBL,210
USA-IL,SIL,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SIL_1,Illinois Crude Oil Proved Reserves (Million Barrels),MMBBL,42
NA,RTX09,2013,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX09_1,Texas - RRC District 9 Crude Oil Proved Reserves (Million Barrels),MMBBL,171
USA-OK,SOK,2012,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SOK_1,Oklahoma Crude Oil Proved Reserves (Million Barrels),MMBBL,934
USA-NE,SNE,2012,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SNE_1,Nebraska Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,0
NA,RTX02,2012,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTX02_1,Texas - RRC District 2 Onshore Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,25
USA-MI,SMI,2012,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SMI_1,Michigan Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,3
NA,RTXSF,2012,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTXSF_1,Texas State Offshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RTX06,2012,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX06_1,Texas - RRC District 6 Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RNMEAST,2012,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RNMEAST_1,New Mexico - East Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
U.S.,NUS,2012,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08NUS_1,U.S. Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,53
USA-MT,SMT,2012,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SMT_1,Montana Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RTX08,2012,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX08_1,Texas - RRC District 8 Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,3
U.S.,NUS,2012,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07NUS_1,U.S. Crude Oil Reserves Extensions (Million Barrels),MMBBL,4462
OHIO,SOH,2012,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SOH_1,Ohio Crude Oil Reserves Extensions (Million Barrels),MMBBL,1
USA-NM,SNM,2012,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SNM_1,New Mexico Crude Oil Reserves Extensions (Million Barrels),MMBBL,170
USA-AL,SAL,2012,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SAL_1,Alabama Crude Oil Reserves Extensions (Million Barrels),MMBBL,0
USA-UT,SUT,2012,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SUT_1,Utah Crude Oil Reserves Extensions (Million Barrels),MMBBL,44
COLORADO,SCO,2012,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SCO_1,Colorado Crude Oil Reserves Extensions (Million Barrels),MMBBL,184
NA,RCASF,2012,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RCASF_1,California State Offshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-AK,SAK,2012,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SAK_1,Alaska Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-OK,SOK,2012,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SOK_1,Oklahoma Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,50
NA,RCAC,2012,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RCAC_1,California - Coastal Region Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,2
NA,RTX10,2012,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX10_1,Texas - RRC District 10 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RNMWEST,2012,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RNMWEST_1,New Mexico - West Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RCASF,2012,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RCASF_1,California State Offshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,19
USA-NE,SNE,2012,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SNE_1,Nebraska Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,0
NA,RTX02,2012,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,36
NA,RTX08A,2012,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX08A_1,Texas - RRC District 8A Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,65
NA,RLASO,2012,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RLASO_1,Louisiana - South Onshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,32
NA,RNMWEST,2012,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RNMWEST_1,New Mexico - West Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,0
NA,RTX06,2012,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX06_1,Texas - RRC District 6 Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,10
COLORADO,SCO,2012,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SCO_1,Colorado Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,103
USA-IN,SIN,2012,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SIN_1,Indiana Crude Oil Reserves Adjustments (Million Barrels),MMBBL,3
USA-LA,SLA,2012,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SLA_1,Louisiana Crude Oil Reserves Adjustments (Million Barrels),MMBBL,34
NA,RTX03,2012,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX03_1,Texas - RRC District 3 Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,40
NA,RTXSF,2012,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTXSF_1,Texas State Offshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,1
NA,RTX08A,2012,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX08A_1,Texas - RRC District 8A Crude Oil Reserves Adjustments (Million Barrels),MMBBL,10
NA,RTX05,2012,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX05_1,Texas - RRC District 5 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,1
COLORADO,SCO,2012,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SCO_1,Colorado Crude Oil Reserves Adjustments (Million Barrels),MMBBL,22
NA,RTX10,2012,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX10_1,Texas - RRC District 10 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,4
NA,RTX07B,2012,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX07B_1,Texas - RRC District 7B Crude Oil Proved Reserves (Million Barrels),MMBBL,130
USA-MS,SMS,2012,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SMS_1,Mississippi Crude Oil Proved Reserves (Million Barrels),MMBBL,266
TEXAS,STX,2012,R01,Proved Reserves,EPC0,Crude Oil,RCRR01STX_1,Texas Crude Oil Proved Reserves (Million Barrels),MMBBL,9614
NA,R5F,2012,R01,Proved Reserves,EPC0,Crude Oil,RCRR01R5F_1,California Federal Offshore Crude Oil Proved Reserves (Million Barrels),MMBBL,324
USA-ND,SND,2012,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SND_1,North Dakota Crude Oil Proved Reserves (Million Barrels),MMBBL,3761
USA-WV,SWV,2012,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SWV_1,West Virginia Crude Oil Proved Reserves (Million Barrels),MMBBL,7
USA-PA,SPA,2012,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SPA_1,Pennsylvania Crude Oil Proved Reserves (Million Barrels),MMBBL,27
NA,RTXSF,2012,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTXSF_1,Texas State Offshore Crude Oil Proved Reserves (Million Barrels),MMBBL,2
NA,RTX01,2012,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX01_1,Texas - RRC District 1 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,86
USA-OK,SOK,2012,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SOK_1,Oklahoma Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,61
CALIFORNIA,SCA,2012,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SCA_1,California Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,198
USA-NE,SNE,2012,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SNE_1,Nebraska Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,2
U.S.,NUS,2012,R10,Production from Reserves,EPC0,Crude Oil,RCRR10NUS_1,U.S. Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,2112
USA-KY,SKY,2012,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SKY_1,Kentucky Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,1
NA,RTX10,2012,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX10_1,Texas - RRC District 10 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,22
USA-AK,SAK,2012,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SAK_1,Alaska Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,171
NA,RLAN,2012,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RLAN_1,Louisiana - North Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,9
NA,R5F,2012,R10,Production from Reserves,EPC0,Crude Oil,RCRR10R5F_1,California Federal Offshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,15
USA-MI,SMI,2012,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SMI_1,Michigan Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,1
NA,RTX10,2012,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTX10_1,Texas - RRC District 10 Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,0
NA,RTX08,2012,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTX08_1,Texas - RRC District 8 Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,2
NA,R44F,2012,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,14
CALIFORNIA,SCA,2012,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SCA_1,California Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,0
USA-WY,SWY,2012,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SWY_1,Wyoming Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,0
NA,R1901F,2012,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,20
USA-LA,SLA,2012,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SLA_1,Louisiana Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,1
NA,R5F,2012,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08R5F_1,California Federal Offshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RTX03,2012,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX03_1,Texas - RRC District 3 Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,1
NA,RTX05,2012,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX05_1,Texas - RRC District 5 Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RCAC,2012,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RCAC_1,California - Coastal Region Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RCAJ,2012,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RCAJ_1,California - San Joaquin Basin Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,2
NA,RUSF,2012,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08R48F_1,U.S. Federal Offshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,7
NA,R44F,2012,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,R1901F,2012,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,7
NA,R48,2012,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08R48_1,Lower 48 States Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,53
NA,RCASF,2012,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RCASF_1,California State Offshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,17
USA-WV,SWV,2012,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SWV_1,West Virginia Crude Oil Reserves Extensions (Million Barrels),MMBBL,0
NA,RTX07C,2012,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Extensions (Million Barrels),MMBBL,251
NA,RTX10,2012,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTX10_1,Texas - RRC District 10 Crude Oil Reserves Extensions (Million Barrels),MMBBL,48
USA-IL,SIL,2012,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SIL_1,Illinois Crude Oil Reserves Extensions (Million Barrels),MMBBL,3
NA,RTX04,2012,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTX04_1,Texas - RRC District 4 Onshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,1
NA,R1901F,2012,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Reserves Extensions (Million Barrels),MMBBL,112
NA,RNMWEST,2012,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RNMWEST_1,New Mexico - West Crude Oil Reserves Extensions (Million Barrels),MMBBL,0
NA,RUSF,2012,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07R48F_1,U.S. Federal Offshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,144
USA-NE,SNE,2012,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SNE_1,Nebraska Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,RNMEAST,2012,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RNMEAST_1,New Mexico - East Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,25
NA,RTX01,2012,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX01_1,Texas - RRC District 1 Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,6
NA,RTX09,2012,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX09_1,Texas - RRC District 9 Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,10
NA,RCAL,2012,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,1
NA,R48,2012,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06R48_1,Lower 48 States Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,1150
USA-KS,SKS,2012,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SKS_1,Kansas Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,8
NA,RTX06,2012,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX06_1,Texas - RRC District 6 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,17
NA,RLASO,2012,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RLASO_1,Louisiana - South Onshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,9
USA-KY,SKY,2012,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SKY_1,Kentucky Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RTX04,2012,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX04_1,Texas - RRC District 4 Onshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,3
NA,RNMEAST,2012,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RNMEAST_1,New Mexico - East Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,126
NA,R5F,2012,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04R5F_1,California Federal Offshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,6
NA,RTX07C,2012,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,131
OHIO,SOH,2012,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SOH_1,Ohio Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,0
USA-AL,SAL,2012,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SAL_1,Alabama Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,1
NA,RCASF,2012,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RCASF_1,California State Offshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,15
USA-NE,SNE,2012,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SNE_1,Nebraska Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,1
NA,RTX10,2012,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX10_1,Texas - RRC District 10 Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,40
USA-AR,SAR,2012,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SAR_1,Arkansas Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,3
NA,RTXSF,2012,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTXSF_1,Texas State Offshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,0
NA,RLASF,2012,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RLASF_1,Louisiana State Offshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,16
USA-PA,SPA,2012,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SPA_1,Pennsylvania Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,16
NA,RTX03,2012,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX03_1,Texas - RRC District 3 Onshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,145
NA,R48,2012,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02R48_1,Lower 48 States Crude Oil Reserves Adjustments (Million Barrels),MMBBL,110
NA,RTX09,2012,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX09_1,Texas - RRC District 9 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-5
NA,RCASF,2012,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RCASF_1,California State Offshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,0
NA,R5F,2012,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02R5F_1,California Federal Offshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-50
NA,RTX02,2012,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,15
NA,RUSF,2012,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02R48F_1,U.S. Federal Offshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-148
CALIFORNIA,SCA,2012,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SCA_1,California Crude Oil Proved Reserves (Million Barrels),MMBBL,2974
NA,R48,2012,R01,Proved Reserves,EPC0,Crude Oil,RCRR01R48_1,Lower 48 States Crude Oil Proved Reserves (Million Barrels),MMBBL,27193
COLORADO,SCO,2012,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SCO_1,Colorado Crude Oil Proved Reserves (Million Barrels),MMBBL,618
NA,RTX02,2012,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX02_1,Texas - RRC District 2 Onshore Crude Oil Proved Reserves (Million Barrels),MMBBL,1002
NA,RTX01,2012,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX01_1,Texas - RRC District 1 Crude Oil Proved Reserves (Million Barrels),MMBBL,1711
USA-AR,SAR,2012,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SAR_1,Arkansas Crude Oil Proved Reserves (Million Barrels),MMBBL,53
NA,RTX05,2012,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX05_1,Texas - RRC District 5 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,4
USA-MI,SMI,2012,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SMI_1,Michigan Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,6
USA-UT,SUT,2012,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SUT_1,Utah Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,27
TEXAS,STX,2012,R10,Production from Reserves,EPC0,Crude Oil,RCRR10STX_1,Texas Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,614
